id,site,year,plant_field,species_code,toughness1,toughness2,toughness3,toughness4,toughness5,toughness6,toughness7,toughness,notes,max_toughness,updated,error message
1937,Nouragues,0,0,N19,360,300,270,330,0,0,0,315.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N19"", ""plant_number__iexact"": ""0""}"
1938,Nouragues,0,0,N19,180,180,0,0,0,0,0,180.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N19"", ""plant_number__iexact"": ""0""}"
1939,Nouragues,0,0,N20,240,220,250,0,0,0,0,236.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1940,Nouragues,0,0,N20,320,320,300,0,0,0,0,313.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1941,Nouragues,0,0,N20,170,230,200,240,0,0,0,210.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1942,Nouragues,0,0,N20,250,260,230,0,0,0,0,246.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1943,Nouragues,0,0,N20,420,310,300,330,0,0,0,340.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1944,Nouragues,0,0,N20,340,320,310,0,0,0,0,323.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1945,Nouragues,0,0,N20,240,140,250,250,220,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1946,Nouragues,0,0,N20,340,370,0,0,0,0,0,355.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1947,Nouragues,0,0,N20,360,300,280,330,300,0,0,314.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1948,Nouragues,0,0,N20,350,370,310,0,0,0,0,343.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1949,Nouragues,0,0,N20,280,280,280,0,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N20"", ""plant_number__iexact"": ""0""}"
1950,Nouragues,0,0,N22,220,220,260,0,0,0,0,233.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N22"", ""plant_number__iexact"": ""0""}"
1951,Nouragues,0,0,N22,260,200,170,230,140,230,0,205.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N22"", ""plant_number__iexact"": ""0""}"
1952,Nouragues,0,0,N22,270,220,260,0,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N22"", ""plant_number__iexact"": ""0""}"
1953,Nouragues,0,0,N23,310,270,250,0,0,0,0,276.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N23"", ""plant_number__iexact"": ""0""}"
1954,Nouragues,0,0,N23,330,280,270,0,0,0,0,293.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N23"", ""plant_number__iexact"": ""0""}"
1955,Nouragues,0,0,N23,210,220,210,0,0,0,0,213.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N23"", ""plant_number__iexact"": ""0""}"
1956,Nouragues,0,0,N23,270,260,270,0,0,0,0,266.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N23"", ""plant_number__iexact"": ""0""}"
1957,Nouragues,0,0,N23,270,220,210,0,0,0,0,233.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N23"", ""plant_number__iexact"": ""0""}"
1958,Nouragues,0,0,N25,160,210,250,290,0,0,0,227.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N25"", ""plant_number__iexact"": ""0""}"
1959,Nouragues,0,0,N25,260,310,210,250,310,0,0,268.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N25"", ""plant_number__iexact"": ""0""}"
1960,Nouragues,0,0,N25,310,240,280,300,280,0,0,282.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N25"", ""plant_number__iexact"": ""0""}"
1961,Nouragues,0,0,N25,220,220,210,0,0,0,0,216.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N25"", ""plant_number__iexact"": ""0""}"
1962,Nouragues,0,0,N25,210,240,190,260,0,0,0,225.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N25"", ""plant_number__iexact"": ""0""}"
1963,Nouragues,0,0,N25,310,230,290,290,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N25"", ""plant_number__iexact"": ""0""}"
1964,Nouragues,0,0,N26,210,190,130,160,160,140,0,165.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N26"", ""plant_number__iexact"": ""0""}"
1965,Nouragues,0,0,N26,230,170,140,200,0,0,0,185.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N26"", ""plant_number__iexact"": ""0""}"
1966,Nouragues,0,0,N26,190,210,240,210,0,0,0,212.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N26"", ""plant_number__iexact"": ""0""}"
1967,Nouragues,0,0,N26,130,190,140,210,150,130,0,158.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N26"", ""plant_number__iexact"": ""0""}"
1968,Nouragues,0,0,N26,220,200,200,0,0,0,0,206.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N26"", ""plant_number__iexact"": ""0""}"
1969,Nouragues,0,0,N26,220,210,210,0,0,0,0,213.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N26"", ""plant_number__iexact"": ""0""}"
1970,Nouragues,0,0,N27,260,200,170,240,0,0,0,217.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N27"", ""plant_number__iexact"": ""0""}"
1971,Nouragues,0,0,N27,290,310,200,160,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N27"", ""plant_number__iexact"": ""0""}"
1972,Nouragues,0,0,N27,270,230,220,240,180,0,0,228.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N27"", ""plant_number__iexact"": ""0""}"
1973,Nouragues,0,0,N27,230,230,190,230,0,0,0,220.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N27"", ""plant_number__iexact"": ""0""}"
1974,Nouragues,0,0,N27,310,260,200,230,220,0,0,244.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N27"", ""plant_number__iexact"": ""0""}"
1975,Nouragues,0,0,N27,210,110,180,180,170,0,0,170.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N27"", ""plant_number__iexact"": ""0""}"
1976,Nouragues,0,0,N28,290,290,260,0,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N28"", ""plant_number__iexact"": ""0""}"
1977,Nouragues,0,0,N29,330,290,230,320,0,0,0,292.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1978,Nouragues,0,0,N29,190,260,160,250,0,0,0,215.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1979,Nouragues,0,0,N29,440,340,350,0,0,0,0,376.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1980,Nouragues,0,0,N29,220,280,250,0,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1981,Nouragues,0,0,N29,370,330,300,0,0,0,0,333.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1982,Nouragues,0,0,N29,270,290,250,0,0,0,0,270.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1983,Nouragues,0,0,N29,330,270,280,0,0,0,0,293.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1984,Nouragues,0,0,N29,210,340,250,280,0,0,0,270.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1985,Nouragues,0,0,N29,300,360,350,250,260,0,0,304.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1986,Nouragues,0,0,N29,320,320,280,0,0,0,0,306.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1987,Nouragues,0,0,N29,310,240,270,0,0,0,0,273.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1988,Nouragues,0,0,N29,300,250,300,0,0,0,0,283.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1989,Nouragues,0,0,N29,320,340,300,0,0,0,0,320.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1990,Nouragues,0,0,N29,340,300,230,240,290,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N29"", ""plant_number__iexact"": ""0""}"
1991,Nouragues,0,0,N32,280,180,230,290,300,240,0,253.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N32"", ""plant_number__iexact"": ""0""}"
1992,Nouragues,0,0,N32,250,180,170,180,170,0,0,190.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N32"", ""plant_number__iexact"": ""0""}"
1993,Nouragues,0,0,N32,150,150,190,0,0,0,0,163.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N32"", ""plant_number__iexact"": ""0""}"
1994,Nouragues,0,0,N32,320,260,250,260,0,0,0,272.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N32"", ""plant_number__iexact"": ""0""}"
1995,Nouragues,0,0,N21,210,240,160,170,0,0,0,195.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N21"", ""plant_number__iexact"": ""0""}"
1996,Nouragues,0,0,N21,270,270,0,0,0,0,0,270.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N21"", ""plant_number__iexact"": ""0""}"
1997,Nouragues,0,0,N21,280,250,230,0,0,0,0,253.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N21"", ""plant_number__iexact"": ""0""}"
1998,Nouragues,0,0,N35,280,160,220,300,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
1999,Nouragues,0,0,N35,300,240,300,0,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2000,Nouragues,0,0,N35,240,350,230,280,200,0,0,260.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2001,Nouragues,0,0,N35,320,340,260,210,260,0,0,278.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2002,Nouragues,0,0,N35,300,370,320,0,0,0,0,330.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2003,Nouragues,0,0,N35,250,270,270,0,0,0,0,263.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2004,Nouragues,0,0,N35,230,220,300,0,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2005,Nouragues,0,0,N35,240,330,0,0,0,0,0,285.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2006,Nouragues,0,0,N35,230,260,220,0,0,0,0,236.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2007,Nouragues,0,0,N35,280,170,270,330,0,0,0,262.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N35"", ""plant_number__iexact"": ""0""}"
2008,Nouragues,0,0,N36,370,230,240,220,0,0,0,265.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N36"", ""plant_number__iexact"": ""0""}"
2009,Nouragues,0,0,N36,230,230,140,170,0,0,0,192.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N36"", ""plant_number__iexact"": ""0""}"
2010,Nouragues,0,0,N36,270,190,240,260,0,0,0,240.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N36"", ""plant_number__iexact"": ""0""}"
2011,Nouragues,0,0,N36,120,150,220,180,0,0,0,167.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N36"", ""plant_number__iexact"": ""0""}"
2012,Nouragues,0,0,N36,180,180,220,0,0,0,0,193.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N36"", ""plant_number__iexact"": ""0""}"
2013,Nouragues,0,0,N36,220,150,220,0,0,0,0,196.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N36"", ""plant_number__iexact"": ""0""}"
2014,Nouragues,0,0,N36,230,280,270,0,0,0,0,260.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N36"", ""plant_number__iexact"": ""0""}"
2015,Nouragues,0,0,N37,160,150,140,0,0,0,0,150.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N37"", ""plant_number__iexact"": ""0""}"
2016,Nouragues,0,0,N37,150,130,170,130,0,0,0,145.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N37"", ""plant_number__iexact"": ""0""}"
2017,Nouragues,0,0,N37,150,100,160,0,0,0,0,136.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N37"", ""plant_number__iexact"": ""0""}"
2018,Nouragues,0,0,N38,270,200,260,240,0,0,0,242.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2019,Nouragues,0,0,N38,280,200,300,200,200,220,0,233.3333,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2020,Nouragues,0,0,N38,280,300,250,240,0,0,0,267.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2021,Nouragues,0,0,N38,210,290,240,180,230,0,0,230.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2022,Nouragues,0,0,N38,400,320,350,0,0,0,0,356.6667,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2023,Nouragues,0,0,N38,180,250,140,230,0,0,0,200.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2024,Nouragues,0,0,N38,250,230,150,130,210,0,0,194.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2025,Nouragues,0,0,N38,230,180,220,0,0,0,0,210.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2026,Nouragues,0,0,N38,280,270,340,280,0,0,0,292.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
2027,Nouragues,0,0,N38,240,270,310,300,0,0,0,280.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""N38"", ""plant_number__iexact"": ""0""}"
